"ProblemName","Type","Status","Time (sec)","Iteration (n)","Objective value (ACS)","Objective value (optimal)","PrimalGap"
"ns1952667","easy","Solution not found (time limit exceded)","107.672847","6"," / ","0"," / "
"neos-4300652-rahue","easy","Solution not found (iteration limit exceded)","148.669943","10"," / ","2.1416"," / "
"neos-1122047","easy","Solution not found (time limit exceded)","37.367002","0"," / ","161"," / "
"satellites2-40","easy","Bug OMIP","156.196560","4"," / ","-19"," / "
"supportcase33","easy","Bug OMIP","8.903214","3"," / ","-345"," / "
"academictimetablesmall","easy","Solution not found (iteration limit exceded)","224.226174","10"," / ","0"," / "
"sp97ar","easy","Feasible","0.432831","4","6932916324.480000","660705645.759","0.904700"
"hypothyroid-k1","easy","Bug OMIP","4.309497","4"," / ","-2851"," / "
"fast0507","easy","Feasible","0.681657","3","412.000000","174","0.577670"
"neos8","easy","Bug OMIP","80.176391","6"," / ","-3719"," / "
"neos-3988577-wolgan","easy","Solution not found (time limit exceded)","171.105473","3"," / ","Infeasible"," / "
"rocII-5-11","easy","Bug OMIP","183.141233","5"," / ","-6.675504731538"," / "
"app1-2","easy","Bug OMIP","16.745912","0"," / ","-41"," / "
"atlanta-ip","easy","Solution not found (iteration limit exceded)","82.583138","10"," / ","90.009878614"," / "
"neos-2746589-doon","easy","Bug OMIP","20.945382","3"," / ","2008.199999999999"," / "
"neos-787933","easy","Feasible","4.585519","6","1495.000000","30","0.979933"
"sing326","easy","Solution not found (time limit exceded)","242.497608","5"," / ","7753674.85376"," / "
"n3div36","easy","Feasible","0.431443","4","10227600.000000","130800","0.987211"
"sing44","easy","Solution not found (iteration limit exceded)","357.238656","10"," / ","8128831.1772"," / "
"sp98ar","easy","Feasible","0.592487","4","5050995115.679999","529740623.2","0.895122"
"neos-4722843-widden","easy","Solution not found (iteration limit exceded)","196.424510","10"," / ","25009.662227"," / "
"cryptanalysiskb128n5obj16","easy","Solution not found (iteration limit exceded)","224.140853","10"," / ","0"," / "
"cryptanalysiskb128n5obj14","hard","Solution not found (iteration limit exceded)","223.391889","10"," / ","Infeasible"," / "
"rail507","easy","Feasible","1.274311","4","301.000000","174","0.421927"
"thor50dday","hard","Feasible","1.164923","1","136568969.000000","40417","0.999704"
"nw04","easy","Feasible","3.941687","6","38782.000000","16862","0.565211"
"uccase9","easy","Bug OMIP","90.743164","1"," / ","10993.131409"," / "
"triptim1","easy","Solution not found (iteration limit exceded)","44.614827","10"," / ","22.8680999999999"," / "
"neos-957323","easy","Solution not found (iteration limit exceded)","162.991685","10"," / ","-237.7566815"," / "
"rail01","easy","Solution not found (time limit exceded)","109.911218","3"," / ","-70.5699643"," / "
